Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27
18 Mar 2019 14:00:00.000,-285708.767113, 195571.945186, 101122.509059,  -0.640146,  -0.838873,  -0.271938,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 14:15:00.000,-286283.906576, 194816.276494, 100877.411636,  -0.637955,  -0.840389,  -0.272723,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 14:30:00.000,-286857.071326, 194059.245612, 100631.608759,  -0.635758,  -0.841900,  -0.273506,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 14:45:00.000,-287428.257045, 193300.857595, 100385.102024,  -0.633557,  -0.843405,  -0.274287,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 15:00:00.000,-287997.459431, 192541.117512, 100137.893031,  -0.631351,  -0.844905,  -0.275066,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 15:15:00.000,-288564.674196, 191780.030443,  99889.983388,  -0.629140,  -0.846398,  -0.275844,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 15:30:00.000,-289129.897066, 191017.601483,  99641.374708,  -0.626924,  -0.847887,  -0.276620,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 15:45:00.000,-289693.123783, 190253.835739,  99392.068611,  -0.624704,  -0.849369,  -0.277394,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 16:00:00.000,-290254.350106, 189488.738331,  99142.066724,  -0.622479,  -0.850846,  -0.278166,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 16:15:00.000,-290813.571806, 188722.314392,  98891.370681,  -0.620249,  -0.852317,  -0.278936,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 16:30:00.000,-291370.784672, 187954.569067,  98639.982119,  -0.618015,  -0.853782,  -0.279705,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 16:45:00.000,-291925.984506, 187185.507517,  98387.902686,  -0.615776,  -0.855242,  -0.280471,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 17:00:00.000,-292479.167128, 186415.134912,  98135.134033,  -0.613532,  -0.856696,  -0.281236,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 17:15:00.000,-293030.328372, 185643.456436,  97881.677819,  -0.611284,  -0.858144,  -0.281999,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 17:30:00.000,-293579.464086, 184870.477286,  97627.535707,  -0.609031,  -0.859586,  -0.282760,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 17:45:00.000,-294126.570138, 184096.202673,  97372.709370,  -0.606774,  -0.861023,  -0.283520,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 18:00:00.000,-294671.642406, 183320.637817,  97117.200485,  -0.604512,  -0.862453,  -0.284277,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 18:15:00.000,-295214.676789, 182543.787954,  96861.010735,  -0.602245,  -0.863878,  -0.285033,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 18:30:00.000,-295755.669198, 181765.658331,  96604.141810,  -0.599974,  -0.865297,  -0.285787,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 18:45:00.000,-296294.615563, 180986.254208,  96346.595407,  -0.597698,  -0.866710,  -0.286538,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 19:00:00.000,-296831.511826, 180205.580855,  96088.373227,  -0.595418,  -0.868118,  -0.287288,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 19:15:00.000,-297366.353948, 179423.643558,  95829.476980,  -0.593133,  -0.869519,  -0.288036,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 19:30:00.000,-297899.137906, 178640.447613,  95569.908380,  -0.590844,  -0.870915,  -0.288782,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 19:45:00.000,-298429.859691, 177855.998329,  95309.669149,  -0.588551,  -0.872304,  -0.289527,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 20:00:00.000,-298958.515311, 177070.301026,  95048.761013,  -0.586253,  -0.873688,  -0.290269,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 20:15:00.000,-299485.100792, 176283.361038,  94787.185705,  -0.583951,  -0.875066,  -0.291009,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 20:30:00.000,-300009.612173, 175495.183710,  94524.944966,  -0.581644,  -0.876438,  -0.291748,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 20:45:00.000,-300532.045513, 174705.774398,  94262.040541,  -0.579333,  -0.877804,  -0.292484,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 21:00:00.000,-301052.396883, 173915.138472,  93998.474182,  -0.577017,  -0.879164,  -0.293218,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 21:15:00.000,-301570.662374, 173123.281313,  93734.247647,  -0.574697,  -0.880518,  -0.293951,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 21:30:00.000,-302086.838093, 172330.208313,  93469.362699,  -0.572373,  -0.881865,  -0.294682,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 21:45:00.000,-302600.920161, 171535.924878,  93203.821109,  -0.570045,  -0.883207,  -0.295410,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 22:00:00.000,-303112.904719, 170740.436423,  92937.624653,  -0.567712,  -0.884543,  -0.296137,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 22:15:00.000,-303622.787921, 169943.748376,  92670.775112,  -0.565375,  -0.885873,  -0.296862,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 22:30:00.000,-304130.565941, 169145.866177,  92403.274276,  -0.563034,  -0.887197,  -0.297584,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 22:45:00.000,-304636.234968, 168346.795278,  92135.123938,  -0.560689,  -0.888515,  -0.298305,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 23:00:00.000,-305139.791208, 167546.541141,  91866.325898,  -0.558339,  -0.889826,  -0.299024,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 23:15:00.000,-305641.230885, 166745.109240,  91596.881963,  -0.555985,  -0.891132,  -0.299740,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 23:30:00.000,-306140.550236, 165942.505060,  91326.793944,  -0.553627,  -0.892431,  -0.300455,,,,,,,,,,,,,,,,,,,,
18 Mar 2019 23:45:00.000,-306637.745521, 165138.734100,  91056.063659,  -0.551265,  -0.893725,  -0.301167,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 00:00:00.000,-307132.813013, 164333.801865,  90784.692933,  -0.548899,  -0.895012,  -0.301878,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 00:15:00.000,-307625.749002, 163527.713878,  90512.683595,  -0.546528,  -0.896293,  -0.302587,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 00:30:00.000,-308116.549796, 162720.475669,  90240.037480,  -0.544154,  -0.897568,  -0.303293,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 00:45:00.000,-308605.211720, 161912.092778,  89966.756430,  -0.541775,  -0.898837,  -0.303998,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 01:00:00.000,-309091.731118, 161102.570760,  89692.842294,  -0.539393,  -0.900099,  -0.304700,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 01:15:00.000,-309576.104348, 160291.915178,  89418.296923,  -0.537006,  -0.901356,  -0.305400,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 01:30:00.000,-310058.327787, 159480.131606,  89143.122178,  -0.534615,  -0.902606,  -0.306099,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 01:45:00.000,-310538.397830, 158667.225631,  88867.319923,  -0.532221,  -0.903850,  -0.306795,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 02:00:00.000,-311016.310889, 157853.202849,  88590.892028,  -0.529822,  -0.905088,  -0.307489,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 02:15:00.000,-311492.063392, 157038.068868,  88313.840370,  -0.527419,  -0.906319,  -0.308181,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 02:30:00.000,-311965.651787, 156221.829305,  88036.166831,  -0.525013,  -0.907545,  -0.308871,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 02:45:00.000,-312437.072537, 155404.489789,  87757.873300,  -0.522602,  -0.908764,  -0.309559,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 03:00:00.000,-312906.322126, 154586.055961,  87478.961668,  -0.520188,  -0.909977,  -0.310244,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 03:15:00.000,-313373.397051, 153766.533468,  87199.433837,  -0.517770,  -0.911183,  -0.310928,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 03:30:00.000,-313838.293832, 152945.927973,  86919.291710,  -0.515348,  -0.912383,  -0.311610,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 03:45:00.000,-314301.009002, 152124.245146,  86638.537198,  -0.512922,  -0.913577,  -0.312289,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 04:00:00.000,-314761.539116, 151301.490667,  86357.172217,  -0.510492,  -0.914765,  -0.312966,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 04:15:00.000,-315219.880743, 150477.670229,  86075.198689,  -0.508059,  -0.915946,  -0.313641,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 04:30:00.000,-315676.030473, 149652.789533,  85792.618542,  -0.505621,  -0.917121,  -0.314314,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 04:45:00.000,-316129.984912, 148826.854291,  85509.433708,  -0.503180,  -0.918289,  -0.314985,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 05:00:00.000,-316581.740685, 147999.870225,  85225.646125,  -0.500735,  -0.919452,  -0.315654,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 05:15:00.000,-317031.294435, 147171.843067,  84941.257738,  -0.498287,  -0.920607,  -0.316320,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 05:30:00.000,-317478.642824, 146342.778559,  84656.270497,  -0.495834,  -0.921757,  -0.316984,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 05:45:00.000,-317923.782529, 145512.682453,  84370.686355,  -0.493379,  -0.922900,  -0.317647,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 06:00:00.000,-318366.710249, 144681.560511,  84084.507274,  -0.490919,  -0.924036,  -0.318306,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 06:15:00.000,-318807.422698, 143849.418504,  83797.735219,  -0.488456,  -0.925167,  -0.318964,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 06:30:00.000,-319245.916612, 143016.262214,  83510.372163,  -0.485989,  -0.926290,  -0.319620,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 06:45:00.000,-319682.188742, 142182.097432,  83222.420080,  -0.483518,  -0.927408,  -0.320273,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 07:00:00.000,-320116.235859, 141346.929959,  82933.880955,  -0.481044,  -0.928519,  -0.320924,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 07:15:00.000,-320548.054752, 140510.765604,  82644.756773,  -0.478567,  -0.929623,  -0.321573,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 07:30:00.000,-320977.642229, 139673.610188,  82355.049528,  -0.476086,  -0.930721,  -0.322220,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 07:45:00.000,-321404.995116, 138835.469539,  82064.761218,  -0.473601,  -0.931812,  -0.322865,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 08:00:00.000,-321830.110257, 137996.349497,  81773.893847,  -0.471113,  -0.932897,  -0.323507,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 08:15:00.000,-322252.984517, 137156.255909,  81482.449422,  -0.468621,  -0.933976,  -0.324147,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 08:30:00.000,-322673.614776, 136315.194632,  81190.429959,  -0.466126,  -0.935048,  -0.324785,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 08:45:00.000,-323091.997936, 135473.171532,  80897.837476,  -0.463628,  -0.936113,  -0.325420,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 09:00:00.000,-323508.130917, 134630.192484,  80604.673997,  -0.461126,  -0.937172,  -0.326054,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 09:15:00.000,-323922.010656, 133786.263373,  80310.941553,  -0.458621,  -0.938224,  -0.326685,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 09:30:00.000,-324333.634111, 132941.390093,  80016.642178,  -0.456112,  -0.939270,  -0.327313,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 09:45:00.000,-324742.998258, 132095.578544,  79721.777912,  -0.453600,  -0.940310,  -0.327940,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 10:00:00.000,-325150.100092, 131248.834640,  79426.350800,  -0.451085,  -0.941342,  -0.328564,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 10:15:00.000,-325554.936627, 130401.164298,  79130.362892,  -0.448566,  -0.942368,  -0.329186,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 10:30:00.000,-325957.504895, 129552.573448,  78833.816244,  -0.446044,  -0.943388,  -0.329806,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 10:45:00.000,-326357.801949, 128703.068027,  78536.712915,  -0.443519,  -0.944401,  -0.330423,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 11:00:00.000,-326755.824860, 127852.653981,  78239.054972,  -0.440990,  -0.945407,  -0.331038,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 11:15:00.000,-327151.570719, 127001.337263,  77940.844484,  -0.438459,  -0.946407,  -0.331651,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 11:30:00.000,-327545.036634, 126149.123837,  77642.083526,  -0.435924,  -0.947400,  -0.332262,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 11:45:00.000,-327936.219734, 125296.019674,  77342.774180,  -0.433386,  -0.948386,  -0.332870,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 12:00:00.000,-328325.117168, 124442.030753,  77042.918530,  -0.430845,  -0.949366,  -0.333476,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 12:15:00.000,-328711.726102, 123587.163061,  76742.518667,  -0.428300,  -0.950339,  -0.334079,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 12:30:00.000,-329096.043724, 122731.422595,  76441.576685,  -0.425753,  -0.951305,  -0.334680,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 12:45:00.000,-329478.067238, 121874.815357,  76140.094685,  -0.423202,  -0.952265,  -0.335279,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 13:00:00.000,-329857.793871, 121017.347361,  75838.074772,  -0.420649,  -0.953218,  -0.335876,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 13:15:00.000,-330235.220867, 120159.024626,  75535.519054,  -0.418092,  -0.954164,  -0.336470,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 13:30:00.000,-330610.345491, 119299.853179,  75232.429647,  -0.415532,  -0.955104,  -0.337062,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 13:45:00.000,-330983.165026, 118439.839057,  74928.808670,  -0.412969,  -0.956037,  -0.337651,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 14:00:00.000,-331353.676776, 117578.988302,  74624.658247,  -0.410404,  -0.956963,  -0.338238,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 14:15:00.000,-331721.878063, 116717.306965,  74319.980506,  -0.407835,  -0.957883,  -0.338823,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 14:30:00.000,-332087.766232, 115854.801106,  74014.777581,  -0.405263,  -0.958796,  -0.339405,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 14:45:00.000,-332451.338643, 114991.476790,  73709.051610,  -0.402689,  -0.959702,  -0.339985,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 15:00:00.000,-332812.592678, 114127.340092,  73402.804736,  -0.400112,  -0.960601,  -0.340563,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 15:15:00.000,-333171.525741, 113262.397091,  73096.039107,  -0.397531,  -0.961493,  -0.341138,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 15:30:00.000,-333528.135252, 112396.653876,  72788.756874,  -0.394948,  -0.962379,  -0.341711,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 15:45:00.000,-333882.418652, 111530.116544,  72480.960194,  -0.392362,  -0.963258,  -0.342281,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 16:00:00.000,-334234.373403, 110662.791197,  72172.651229,  -0.389773,  -0.964130,  -0.342849,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 16:15:00.000,-334583.996987, 109794.683945,  71863.832143,  -0.387182,  -0.964996,  -0.343415,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 16:30:00.000,-334931.286903, 108925.800904,  71554.505108,  -0.384587,  -0.965854,  -0.343978,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 16:45:00.000,-335276.240674, 108056.148200,  71244.672298,  -0.381990,  -0.966706,  -0.344539,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 17:00:00.000,-335618.855840, 107185.731963,  70934.335892,  -0.379391,  -0.967551,  -0.345097,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 17:15:00.000,-335959.129961, 106314.558330,  70623.498074,  -0.376788,  -0.968389,  -0.345653,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 17:30:00.000,-336297.060621, 105442.633447,  70312.161033,  -0.374183,  -0.969220,  -0.346207,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 17:45:00.000,-336632.645418, 104569.963464,  70000.326960,  -0.371575,  -0.970045,  -0.346758,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 18:00:00.000,-336965.881976, 103696.554539,  69687.998052,  -0.368965,  -0.970862,  -0.347306,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 18:15:00.000,-337296.767935, 102822.412838,  69375.176511,  -0.366351,  -0.971673,  -0.347852,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 18:30:00.000,-337625.300956, 101947.544530,  69061.864543,  -0.363736,  -0.972477,  -0.348396,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 18:45:00.000,-337951.478722, 101071.955793,  68748.064356,  -0.361118,  -0.973274,  -0.348937,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 19:00:00.000,-338275.298935, 100195.652810,  68433.778165,  -0.358497,  -0.974064,  -0.349476,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 19:15:00.000,-338596.759317,  99318.641773,  68119.008189,  -0.355873,  -0.974848,  -0.350012,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 19:30:00.000,-338915.857611,  98440.928876,  67803.756650,  -0.353248,  -0.975624,  -0.350546,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 19:45:00.000,-339232.591579,  97562.520321,  67488.025774,  -0.350619,  -0.976394,  -0.351077,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 20:00:00.000,-339546.959005,  96683.422319,  67171.817793,  -0.347989,  -0.977156,  -0.351606,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 20:15:00.000,-339858.957694,  95803.641081,  66855.134941,  -0.345356,  -0.977912,  -0.352133,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 20:30:00.000,-340168.585468,  94923.182829,  66537.979458,  -0.342720,  -0.978661,  -0.352657,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 20:45:00.000,-340475.840172,  94042.053789,  66220.353586,  -0.340082,  -0.979402,  -0.353178,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 21:00:00.000,-340780.719672,  93160.260192,  65902.259574,  -0.337442,  -0.980137,  -0.353697,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 21:15:00.000,-341083.221853,  92277.808275,  65583.699672,  -0.334799,  -0.980865,  -0.354213,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 21:30:00.000,-341383.344622,  91394.704283,  65264.676136,  -0.332154,  -0.981586,  -0.354727,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 21:45:00.000,-341681.085904,  90510.954463,  64945.191224,  -0.329507,  -0.982301,  -0.355239,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 22:00:00.000,-341976.443647,  89626.565068,  64625.247201,  -0.326857,  -0.983008,  -0.355748,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 22:15:00.000,-342269.415819,  88741.542360,  64304.846333,  -0.324206,  -0.983708,  -0.356254,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 22:30:00.000,-342560.000408,  87855.892602,  63983.990892,  -0.321552,  -0.984401,  -0.356758,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 22:45:00.000,-342848.195424,  86969.622064,  63662.683151,  -0.318896,  -0.985087,  -0.357259,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 23:00:00.000,-343133.998896,  86082.737022,  63340.925391,  -0.316237,  -0.985767,  -0.357758,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 23:15:00.000,-343417.408874,  85195.243755,  63018.719893,  -0.313577,  -0.986439,  -0.358254,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 23:30:00.000,-343698.423430,  84307.148550,  62696.068945,  -0.310914,  -0.987104,  -0.358748,,,,,,,,,,,,,,,,,,,,
19 Mar 2019 23:45:00.000,-343977.040655,  83418.457695,  62372.974835,  -0.308249,  -0.987763,  -0.359239,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 00:00:00.000,-344253.258664,  82529.177484,  62049.439859,  -0.305582,  -0.988414,  -0.359727,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 00:15:00.000,-344527.075588,  81639.314220,  61725.466312,  -0.302914,  -0.989058,  -0.360213,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 00:30:00.000,-344798.489582,  80748.874207,  61401.056498,  -0.300243,  -0.989696,  -0.360697,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 00:45:00.000,-345067.498821,  79857.863753,  61076.212720,  -0.297570,  -0.990326,  -0.361178,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 01:00:00.000,-345334.101502,  78966.289173,  60750.937287,  -0.294895,  -0.990949,  -0.361656,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 01:15:00.000,-345598.295841,  78074.156783,  60425.232512,  -0.292218,  -0.991566,  -0.362132,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 01:30:00.000,-345860.080076,  77181.472908,  60099.100710,  -0.289539,  -0.992175,  -0.362605,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 01:45:00.000,-346119.452466,  76288.243873,  59772.544201,  -0.286858,  -0.992777,  -0.363076,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 02:00:00.000,-346376.411290,  75394.476010,  59445.565306,  -0.284175,  -0.993372,  -0.363544,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 02:15:00.000,-346630.954849,  74500.175654,  59118.166353,  -0.281491,  -0.993960,  -0.364009,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 02:30:00.000,-346883.081464,  73605.349146,  58790.349671,  -0.278804,  -0.994542,  -0.364472,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 02:45:00.000,-347132.789479,  72710.002827,  58462.117593,  -0.276116,  -0.995116,  -0.364932,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 03:00:00.000,-347380.077256,  71814.143047,  58133.472455,  -0.273426,  -0.995683,  -0.365390,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 03:15:00.000,-347624.943180,  70917.776155,  57804.416599,  -0.270734,  -0.996242,  -0.365845,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 03:30:00.000,-347867.385658,  70020.908509,  57474.952366,  -0.268041,  -0.996795,  -0.366297,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 03:45:00.000,-348107.403115,  69123.546465,  57145.082104,  -0.265345,  -0.997341,  -0.366747,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 04:00:00.000,-348344.994000,  68225.696387,  56814.808163,  -0.262648,  -0.997880,  -0.367194,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 04:15:00.000,-348580.156781,  67327.364642,  56484.132895,  -0.259950,  -0.998412,  -0.367639,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 04:30:00.000,-348812.889948,  66428.557597,  56153.058657,  -0.257249,  -0.998936,  -0.368081,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 04:45:00.000,-349043.192013,  65529.281628,  55821.587808,  -0.254547,  -0.999454,  -0.368520,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 05:00:00.000,-349271.061508,  64629.543109,  55489.722712,  -0.251843,  -0.999964,  -0.368957,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 05:15:00.000,-349496.496986,  63729.348422,  55157.465734,  -0.249138,  -1.000467,  -0.369391,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 05:30:00.000,-349719.497023,  62828.703948,  54824.819243,  -0.246431,  -1.000964,  -0.369823,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 05:45:00.000,-349940.060213,  61927.616073,  54491.785611,  -0.243723,  -1.001453,  -0.370252,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 06:00:00.000,-350158.185174,  61026.091188,  54158.367214,  -0.241013,  -1.001935,  -0.370678,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 06:15:00.000,-350373.870545,  60124.135682,  53824.566429,  -0.238302,  -1.002410,  -0.371101,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 06:30:00.000,-350587.114984,  59221.755953,  53490.385639,  -0.235589,  -1.002877,  -0.371522,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 06:45:00.000,-350797.917172,  58318.958396,  53155.827226,  -0.232874,  -1.003338,  -0.371940,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 07:00:00.000,-351006.275811,  57415.749414,  52820.893579,  -0.230159,  -1.003792,  -0.372356,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 07:15:00.000,-351212.189625,  56512.135408,  52485.587087,  -0.227442,  -1.004238,  -0.372769,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 07:30:00.000,-351415.657358,  55608.122784,  52149.910143,  -0.224723,  -1.004677,  -0.373179,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 07:45:00.000,-351616.677776,  54703.717952,  51813.865143,  -0.222003,  -1.005110,  -0.373587,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 08:00:00.000,-351815.249666,  53798.927320,  51477.454486,  -0.219282,  -1.005535,  -0.373992,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 08:15:00.000,-352011.371836,  52893.757303,  51140.680573,  -0.216559,  -1.005953,  -0.374394,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 08:30:00.000,-352205.043116,  51988.214315,  50803.545808,  -0.213835,  -1.006364,  -0.374794,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 08:45:00.000,-352396.262358,  51082.304774,  50466.052599,  -0.211110,  -1.006767,  -0.375191,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 09:00:00.000,-352585.028432,  50176.035099,  50128.203355,  -0.208384,  -1.007164,  -0.375585,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 09:15:00.000,-352771.340234,  49269.411712,  49790.000487,  -0.205656,  -1.007553,  -0.375976,,,,,,,,,,,,,,,,,,,,
20 Mar 2019 09:30:00.000,-352955.196678,  48362.441037,  49451.446412,  -0.202928,  -1.007936,  -0.376365,,,,,,,,,,,,,,,,,,,,
